Centro Poblado,Cobertura,Aerodromo,D_Aerodromo,Regional,D_Regional,Nacional,D_Nacional,Internacional,D_Internacional,C_Aerodromo,C_Regional,C_Nacional,C_Internacional
SOCOTÁ,False,EL ESPINO,51.8145463600371,ALBERTO LLERAS CAMARGO,54.7919215332798,EL ALCARAVAN,85.01001689801579,PALONEGRO,135.00595363701999,False,False,False,False
LOS PINOS,True,HOTEL DEL CAMPO - CA,21.720209735321603,FARFAN HERIBERTO GIL MAR,88.99793490205771,LA NUBIA,48.6615466593577,MATECAÑA,25.463496135076,True,False,False,True
SOCHA,False,PAIPA JUAN JOSE RONDON,52.5504204122126,ALBERTO LLERAS CAMARGO,47.035548889336795,EL ALCARAVAN,82.68578052550309,PALONEGRO,136.91257361303602,False,False,False,False
SOCHA VIEJO,False,PAIPA JUAN JOSE RONDON,49.95634767906321,ALBERTO LLERAS CAMARGO,44.448600940427,EL ALCARAVAN,82.0639704525185,PALONEGRO,137.642856864634,False,False,False,False
SOGAMOSO,True,PAIPA JUAN JOSE RONDON,20.6613448566871,ALBERTO LLERAS CAMARGO,7.52831926346851,EL ALCARAVAN,74.8385200988995,PALONEGRO,158.472173466727,True,True,False,False
MORCÁ,True,PAIPA JUAN JOSE RONDON,24.253661882894804,ALBERTO LLERAS CAMARGO,10.0290221066215,EL ALCARAVAN,71.6998735772712,PALONEGRO,159.678421082435,True,True,False,False
VANEGAS,True,EL MARNE,12.080472458334599,AGUAS CLARAS,107.39008106820101,YARIGUIES,66.8714015670773,PALONEGRO,28.0050875367908,True,False,False,True
ALCAPARRAL,True,PAIPA JUAN JOSE RONDON,18.3751612562306,ALBERTO LLERAS CAMARGO,7.99774152613678,EL ALCARAVAN,77.5578650729445,PALONEGRO,156.280909800241,True,True,False,False
MILAGRO Y PLAYITA,True,PAIPA JUAN JOSE RONDON,21.457512434814202,ALBERTO LLERAS CAMARGO,4.92216502238925,EL ALCARAVAN,72.8268905148058,PALONEGRO,162.39892423417498,True,True,False,False
SOMONDOCO,False,AGUACLARA,50.1492179858095,ALBERTO LLERAS CAMARGO,92.38082994637821,VANGUARDIA,93.0777472356847,EL DORADO,85.13000594561991,False,False,False,False
SORA,True,GUSTAVO ROJAS PINILLA,12.028615848480301,ALBERTO LLERAS CAMARGO,54.536536998676794,EL ALCARAVAN,121.16700661193,EL DORADO,123.32246148788201,True,False,False,False
SOTAQUIRÁ,True,PAIPA JUAN JOSE RONDON,15.669658365771001,ALBERTO LLERAS CAMARGO,32.252884632873304,EL ALCARAVAN,107.63995926524099,PALONEGRO,151.61874425843598,True,True,False,False
BOSIGAS,True,PAIPA JUAN JOSE RONDON,14.0351136862434,ALBERTO LLERAS CAMARGO,28.7808393623272,EL ALCARAVAN,103.406162100917,EL DORADO,152.678222967493,True,True,False,False
CARREÑO,True,PAIPA JUAN JOSE RONDON,8.81425942843005,ALBERTO LLERAS CAMARGO,25.0796570909252,EL ALCARAVAN,100.666173285756,PALONEGRO,153.133955933397,True,True,False,False
SORACÁ,True,GUSTAVO ROJAS PINILLA,4.775504705346889,ALBERTO LLERAS CAMARGO,44.66617080819571,EL ALCARAVAN,106.938409987508,EL DORADO,126.597616910555,True,False,False,False
SUSACÓN,True,EL ESPINO,35.2626782232554,ALBERTO LLERAS CAMARGO,68.9063337908154,EL ALCARAVAN,106.83303920999901,PALONEGRO,113.61038889765301,True,False,False,False
SUTAMARCHÁN,True,GUSTAVO ROJAS PINILLA,31.7666175651258,ALBERTO LLERAS CAMARGO,72.2884276785415,EL ALCARAVAN,140.878668182902,EL DORADO,117.553207945527,True,False,False,False
SUTATENZA,False,LAS ACACIAS,50.81729621988279,ALBERTO LLERAS CAMARGO,90.1895030673049,VANGUARDIA,96.7153481831993,EL DORADO,84.8443128243268,False,False,False,False
TASCO,True,PAIPA JUAN JOSE RONDON,39.38870042341679,ALBERTO LLERAS CAMARGO,33.3059438108588,EL ALCARAVAN,79.0111655998344,PALONEGRO,142.47025784791902,True,True,False,False
LIBERTADORES,False,PAIPA JUAN JOSE RONDON,47.0051264676272,ALBERTO LLERAS CAMARGO,42.5609513411695,EL ALCARAVAN,84.2226773978697,PALONEGRO,135.794808655191,False,False,False,False
EL CASTILLO,True,INGENIO PROVIDENCIA,12.7285891710312,FARFAN HERIBERTO GIL MAR,47.8772799563124,BUENAVENTURA-GERARDO TOBAR LOPEZ,90.15434019999408,ALFONSO BONILLA ARAGON,25.017262914855102,True,False,False,True
TENZA,False,GUSTAVO ROJAS PINILLA,52.415767041152705,ALBERTO LLERAS CAMARGO,83.2653061431998,VANGUARDIA,103.30496845084801,EL DORADO,90.64938825605059,False,False,False,False
TIBANÁ,True,GUSTAVO ROJAS PINILLA,25.681719576610003,ALBERTO LLERAS CAMARGO,61.8533011411925,EL ALCARAVAN,112.07352073993401,EL DORADO,107.679394756092,True,False,False,False
TIBASOSA,True,PAIPA JUAN JOSE RONDON,11.909020295984199,ALBERTO LLERAS CAMARGO,8.52154971028115,EL ALCARAVAN,83.084694567279,PALONEGRO,154.786912853717,True,True,False,False
EL PARAÍSO,False,SHANGRI-LA,48.444678475703896,JORGE ISAACS (LA MINA),133.882550325564,ALFONSO LOPEZ PUMAREJO,96.7833377044774,ALMIRANTE PADILLA,50.1834080333671,False,False,False,False
TINJACÁ,True,GUSTAVO ROJAS PINILLA,33.7408482242736,ALBERTO LLERAS CAMARGO,75.69033056704241,EL ALCARAVAN,142.737906098744,EL DORADO,112.24341640916401,True,False,False,False
TIPACOQUE,True,EL ESPINO,22.220428329384898,ALBERTO LLERAS CAMARGO,88.003149572837,EL ALCARAVAN,126.944096386857,PALONEGRO,95.5739173306775,True,False,False,False
JEQUE,True,EL ESPINO,21.4230859700505,ALBERTO LLERAS CAMARGO,88.9527776809774,EL ALCARAVAN,127.57119534495199,PALONEGRO,95.2301037348923,True,False,False,False
TOCA,True,GUSTAVO ROJAS PINILLA,17.8567819604763,ALBERTO LLERAS CAMARGO,26.752517720941896,EL ALCARAVAN,92.7907371929953,EL DORADO,143.525478219837,True,True,False,False
TOGÜÍ,False,GUSTAVO ROJAS PINILLA,47.7657420569166,ALBERTO LLERAS CAMARGO,66.7946269207314,YARIGUIES,125.12875313096599,PALONEGRO,137.254672467362,False,False,False,False
TÓPAGA,True,PAIPA JUAN JOSE RONDON,30.255909786040302,ALBERTO LLERAS CAMARGO,18.319322351475602,EL ALCARAVAN,70.37522423293801,PALONEGRO,156.010018733393,True,True,False,False
BADO CASTRO,True,PAIPA JUAN JOSE RONDON,26.656850866469803,ALBERTO LLERAS CAMARGO,15.457266821975999,EL ALCARAVAN,72.95514173042741,PALONEGRO,155.159103054673,True,True,False,False
TOTA,True,PAIPA JUAN JOSE RONDON,26.2639087082019,ALBERTO LLERAS CAMARGO,13.0213367100864,EL ALCARAVAN,71.8098099374435,EL DORADO,160.16125696206498,True,True,False,False
TUNUNGUÁ,True,MUZO,28.477587953277002,MORELA,96.7641948711739,YARIGUIES,144.541956639958,EL DORADO,116.82913648005699,True,False,False,False
TURMEQUÉ,True,GUSTAVO ROJAS PINILLA,29.3260974167127,ALBERTO LLERAS CAMARGO,69.868322676139,EL ALCARAVAN,122.63480244776001,EL DORADO,100.207683568305,True,False,False,False
TUTA,True,PAIPA JUAN JOSE RONDON,15.612386044998901,ALBERTO LLERAS CAMARGO,28.3907091125622,EL ALCARAVAN,101.932688180812,EL DORADO,150.00108908051502,True,True,False,False
TUTAZÁ,False,PAIPA JUAN JOSE RONDON,40.6446653115055,ALBERTO LLERAS CAMARGO,41.5489035655354,EL ALCARAVAN,94.97516025868471,PALONEGRO,126.96426111056499,False,False,False,False
ÚMBITA,True,GUSTAVO ROJAS PINILLA,37.8212159838407,ALBERTO LLERAS CAMARGO,73.9643961319437,VANGUARDIA,118.36206906605,EL DORADO,95.8064412661466,True,False,False,False
VENTAQUEMADA,True,GUSTAVO ROJAS PINILLA,27.5863381412379,ALBERTO LLERAS CAMARGO,70.0817750103513,EL ALCARAVAN,126.129799088044,EL DORADO,101.422877246188,True,False,False,False
PARROQUIA VIEJA,True,GUSTAVO ROJAS PINILLA,28.7695104480404,ALBERTO LLERAS CAMARGO,71.3213822728731,EL ALCARAVAN,127.217687408004,EL DORADO,100.261486526571,True,False,False,False
MONTOYA,True,GUSTAVO ROJAS PINILLA,25.6631556993262,ALBERTO LLERAS CAMARGO,68.1869939795662,EL ALCARAVAN,124.71247708474701,EL DORADO,103.338168031558,True,False,False,False
ESTANCIA GRANDE,True,GUSTAVO ROJAS PINILLA,27.364864453141198,ALBERTO LLERAS CAMARGO,70.0036139329932,EL ALCARAVAN,126.36195788979099,EL DORADO,101.67422029875401,True,False,False,False
PUENTE BOYACÁ,True,GUSTAVO ROJAS PINILLA,14.4641342750049,ALBERTO LLERAS CAMARGO,57.26538186438599,EL ALCARAVAN,116.95008882036899,EL DORADO,114.52561972277901,True,False,False,False
TIERRA NEGRA,True,GUSTAVO ROJAS PINILLA,17.6203487185702,ALBERTO LLERAS CAMARGO,60.1680717974886,EL ALCARAVAN,118.68498508903299,EL DORADO,111.37416370996999,True,False,False,False
EL CARPI,True,GUSTAVO ROJAS PINILLA,18.9026894001718,ALBERTO LLERAS CAMARGO,61.3480962249491,EL ALCARAVAN,119.391639732188,EL DORADO,110.094887082434,True,False,False,False
EL MANZANO,True,HOTEL DEL CAMPO - CA,25.456868681272898,FARFAN HERIBERTO GIL MAR,96.9082347997571,LA NUBIA,38.6788265273782,MATECAÑA,18.6396211797125,True,False,True,True
VIRACACHÁ,True,GUSTAVO ROJAS PINILLA,12.8519883080599,ALBERTO LLERAS CAMARGO,44.955275163124895,EL ALCARAVAN,101.88472718585399,EL DORADO,124.677467768512,True,False,False,False
ZETAQUIRA,True,CIENAGA,33.4821111726935,ALBERTO LLERAS CAMARGO,49.086977349072704,EL ALCARAVAN,86.9956115211494,EL DORADO,126.088434210027,True,False,False,False
ALTO DE LISBOA,True,INGENIO RISARALDA,42.4608446298992,JOSE CELESTINO,79.2387041062842,LA NUBIA,17.0097240366677,MATECAÑA,37.534435973196004,False,False,True,True
KILOMETRO 41 - COLOMBIA,True,INGENIO RISARALDA,40.081064236497504,JOSE CELESTINO,86.3698885319588,LA NUBIA,26.1808080095163,MATECAÑA,39.809131498255205,False,False,True,True
BAJO TABLAZO,True,INGENIO RISARALDA,43.140485610109394,JOSE CELESTINO,75.3637766936102,LA NUBIA,7.88359546748256,MATECAÑA,32.529028593049,False,False,True,True
LA CABAÑA,True,ORITO,51.126179376947405,CANANGUCHAL,67.918222684073,TRES DE MAYO,14.863731105128501,BENITO SALAS,317.34807385580797,False,False,True,False
LA CUCHILLA DEL SALADO,True,INGENIO RISARALDA,46.8936020230273,JOSE CELESTINO,73.4035345704619,LA NUBIA,11.533761673697601,MATECAÑA,39.4798278200032,False,False,True,True
LAS PAVAS,False,DUBAI,54.0355419037494,JUAN H.WHITE,88.6999325482417,LOS GARZONES,143.324535806115,PALONEGRO,213.858757305845,False,False,False,False
SAN PEREGRINO,True,INGENIO RISARALDA,41.0007534979258,JOSE CELESTINO,78.1815810717498,LA NUBIA,12.0880744722267,MATECAÑA,32.9040224441735,False,False,True,True
ALTO TABLAZO,True,INGENIO RISARALDA,44.177982196799604,JOSE CELESTINO,74.47442753592529,LA NUBIA,7.572272785176491,MATECAÑA,34.157931032655895,False,False,True,True
ALTO DEL NARANJO,True,INGENIO RISARALDA,39.5727139360007,JOSE CELESTINO,78.8784004969975,LA NUBIA,11.187192473061499,MATECAÑA,28.4500499424792,True,False,True,True
EL ARENILLO,True,INGENIO RISARALDA,43.7889406867524,JOSE CELESTINO,75.10901323228958,LA NUBIA,8.88704408890722,MATECAÑA,34.5624687215029,False,False,True,True
LA AURORA,True,LA ELVIRA,24.184791207356895,CONDOTO MANDINGA,69.5125078075405,LA NUBIA,83.3988552347089,MATECAÑA,47.036342555641,True,False,False,False
MINA RICA,True,INGENIO RISARALDA,43.2437030032156,JOSE CELESTINO,79.3324459724051,LA NUBIA,18.2921933666495,MATECAÑA,38.9713863457086,False,False,True,True
LA GARRUCHA,True,INGENIO RISARALDA,45.522519859661294,JOSE CELESTINO,77.0586292182074,LA NUBIA,17.259265914266802,MATECAÑA,40.70696278038,False,False,True,False
AGUA BONITA,True,VILLA GEORGINA,7.730508962036329,SANTIAGO VILA,54.7579608123635,VANGUARDIA,84.3176710618212,EL DORADO,36.10042786013079,True,False,False,True
EL AGUILA,True,INGENIO RISARALDA,49.557144823383595,JOSE CELESTINO,70.4727662001639,LA NUBIA,9.94633011027058,MATECAÑA,41.3749263860151,False,False,True,False
BUENA VISTA,True,INGENIO RISARALDA,29.2620977244636,JOSE CELESTINO,94.9255205410886,LA NUBIA,30.1634862315129,MATECAÑA,10.163556824618,True,False,True,True
CONDOMINIO PORTAL DE LOS CEREZOS,True,INGENIO RISARALDA,39.127186218640105,JOSE CELESTINO,79.96362310451241,LA NUBIA,13.4514752109796,MATECAÑA,31.1912583502454,True,False,True,True
CONDOMINIO RESERVA DE LOS ALAMOS,True,INGENIO RISARALDA,38.3474059468766,JOSE CELESTINO,80.73663203496321,LA NUBIA,14.129029873533499,MATECAÑA,30.556751224394997,True,False,True,True
CONDOMINIO SAN BERNARDO DEL VIENTO,True,INGENIO RISARALDA,38.8926940800138,JOSE CELESTINO,80.2646064088965,LA NUBIA,13.8290875340693,MATECAÑA,31.1590857848484,True,False,True,True
AGUADAS,True,VOLAR COLOMBIA,24.4576055922906,JOSE CELESTINO,77.1546246285169,LA NUBIA,64.5557676313879,JOSE M. CORDOVA,61.7311321072987,True,False,False,False
ARMA,True,VOLAR COLOMBIA,19.0802995462328,JOSE CELESTINO,85.1969059884775,LA NUBIA,65.4629108043994,JOSE M. CORDOVA,62.53929196727079,True,False,False,False
LA MERMITA,True,VOLAR COLOMBIA,22.349393542206602,JOSE CELESTINO,79.08049587711821,OLAYA HERRERA,63.4145807295875,JOSE M. CORDOVA,54.59693861230679,True,False,False,False
EDÉN,True,VOLAR COLOMBIA,22.993259803766104,JOSE CELESTINO,79.37855228626199,LA NUBIA,63.959031927236204,JOSE M. CORDOVA,62.5901595037512,True,False,False,False
ALTO DE PITO,True,VOLAR COLOMBIA,20.936587667917603,JOSE CELESTINO,80.7111313107614,OLAYA HERRERA,66.71290138099171,JOSE M. CORDOVA,59.696605106477,True,False,False,False
ALTO DE LA MONTAÑA,True,VOLAR COLOMBIA,22.326564237403698,JOSE CELESTINO,80.8532207480055,LA NUBIA,63.4883689360495,JOSE M. CORDOVA,63.40962960562611,True,False,False,False
BOCAS,True,HORIZONTES,24.354671788544604,AGUAS CLARAS,124.479081237438,YARIGUIES,74.436568597607,PALONEGRO,9.933610974838711,True,False,False,True
VIBORAL,True,VOLAR COLOMBIA,26.270192868130803,JOSE CELESTINO,76.5443517527452,LA NUBIA,60.958780932344894,JOSE M. CORDOVA,65.4191463575829,True,False,False,False
PORE,True,LA MAPORA,9.11070005336167,GUSTAVO VARGAS,84.4412777726297,EL ALCARAVAN,62.7740594018198,PALONEGRO,203.738457633539,True,False,False,False
ANSERMA,False,INGENIO RISARALDA,40.2523693536152,JOSE CELESTINO,99.76615063564479,LA NUBIA,42.01982224207521,MATECAÑA,47.373901090798995,False,False,False,False
MARAPRA,True,INGENIO RISARALDA,37.5081734631915,JOSE CELESTINO,99.3632276614476,LA NUBIA,40.1043076109651,MATECAÑA,44.2884272862556,True,False,False,False
SAN PEDRO,True,ORITO,32.9248395916648,CANANGUCHAL,38.4205261677509,TRES DE MAYO,16.9222508048015,BENITO SALAS,294.66455135294,True,True,True,False
ARANZAZU,True,VOLAR COLOMBIA,57.212475326963904,JOSE CELESTINO,67.5886561922689,LA NUBIA,26.9734043856611,MATECAÑA,57.8991605092045,False,False,True,False
BELALCÁZAR,True,SANTA BARBARA,32.6728304954265,CONTADOR,88.09372905594759,GUILLERMO LEON VALENCIA,73.8579226381073,BENITO SALAS,82.7337204273688,True,False,False,False
EL MADROÑO,True,INGENIO RISARALDA,10.2925300098705,CONDOTO MANDINGA,95.46052763122971,LA NUBIA,40.8312610432343,MATECAÑA,17.235410171461698,True,False,False,True
LA HABANA,True,SAN ROQUE  - CA.,14.0640517043845,FARFAN HERIBERTO GIL MAR,24.033083051925896,BUENAVENTURA-GERARDO TOBAR LOPEZ,88.7455479819706,ALFONSO BONILLA ARAGON,43.0174259934475,True,True,False,False
ASENTAMIENTO INDÍGENA TOTUMAL,True,INGENIO RISARALDA,13.3795309935974,CONDOTO MANDINGA,93.2392239498808,LA NUBIA,41.342470534144894,MATECAÑA,23.092118266883503,True,False,False,True
