Centro Poblado,Aeropuerto,Distancia(Km),Cobertura,Aerodromo,D_Aerodromo,Regional,D_Regional,Nacional,D_Nacional,Internacional,D_Internacional,Tipo_Cobertura
PINAR DEL RÍO,INGENIO RISARALDA,42.2344625368424,False,INGENIO RISARALDA,42.2344625368424,CONDOTO MANDINGA,92.6806609077333,LA NUBIA,51.6428805186833,MATECAÑA,52.9590545381195,Sin cobertura
QUEBRADA ARRIBA,INGENIO RISARALDA,43.9074618666868,False,INGENIO RISARALDA,43.9074618666868,CONDOTO MANDINGA,90.4555224234969,LA NUBIA,55.0034051456273,MATECAÑA,55.5437908098458,Sin cobertura
RÍO MISTRATO,INGENIO RISARALDA,55.2067416423555,False,INGENIO RISARALDA,55.2067416423555,CONDOTO MANDINGA,82.4388779279287,LA NUBIA,70.8912087458941,MATECAÑA,69.5827415069476,Sin cobertura
QUINCHÍA,LA NUBIA,45.2328195473578,False,VOLAR COLOMBIA,50.175619712583,JOSE CELESTINO,94.8228217346363,LA NUBIA,45.2328195473578,MATECAÑA,58.6797795317947,Sin cobertura
BATERO,LA NUBIA,45.7495617957067,False,VOLAR COLOMBIA,46.3656988198151,JOSE CELESTINO,92.2005201465374,LA NUBIA,45.7495617957067,MATECAÑA,61.9030846177032,Sin cobertura
IRRA,LA NUBIA,34.7165187405607,True,INGENIO RISARALDA,49.3259773652464,JOSE CELESTINO,86.9582660471121,LA NUBIA,34.7165187405607,MATECAÑA,51.4728414649854,Nacional
MORETA,LA NUBIA,44.6209349103056,False,VOLAR COLOMBIA,46.970147030276,JOSE CELESTINO,91.2502979520768,LA NUBIA,44.6209349103056,MATECAÑA,61.1572854651537,Sin cobertura
SANTA ROSA DE CABAL,MATECAÑA,14.5506632380389,True,INGENIO RISARALDA,31.653579247564,JOSE CELESTINO,90.1325982346609,LA NUBIA,24.7797448805378,MATECAÑA,14.5506632380389,Internacional
EL ESPAÑOL,MATECAÑA,14.1160379235634,True,INGENIO RISARALDA,23.1152189170369,JOSE CELESTINO,95.5304035023358,LA NUBIA,27.9163892423905,MATECAÑA,14.1160379235634,Internacional
GUACAS,LA BASE FUMIVALLE,1.9813770586342,True,LA BASE FUMIVALLE,1.9813770586342,FARFAN HERIBERTO GIL MAR,35.5455153760621,BUENAVENTURA-GERARDO TOBAR LOPEZ,73.3404338580101,ALFONSO BONILLA ARAGON,28.350061741219,Internacional
LAS MANGAS,MATECAÑA,11.154773054476,True,HOTEL DEL CAMPO - CA,27.2315270202388,JOSE CELESTINO,96.3502851470174,LA NUBIA,33.173750477641,MATECAÑA,11.154773054476,Internacional
EL LEMBO,MATECAÑA,16.7993145463464,True,INGENIO RISARALDA,30.3473663247528,JOSE CELESTINO,89.0306692078479,LA NUBIA,22.0234202396598,MATECAÑA,16.7993145463464,Internacional
BAJO SAMARIA,MATECAÑA,14.3114486630649,True,INGENIO RISARALDA,32.613162514881,JOSE CELESTINO,90.6536336828301,LA NUBIA,26.2454235471393,MATECAÑA,14.3114486630649,Internacional
LA LEONA,MATECAÑA,17.1807069988373,True,INGENIO RISARALDA,34.7611641401627,JOSE CELESTINO,87.6352933174775,LA NUBIA,23.2652214393008,MATECAÑA,17.1807069988373,Internacional
PERALONSO,INGENIO RISARALDA,11.1684045006491,True,INGENIO RISARALDA,11.1684045006491,CONDOTO MANDINGA,83.6513491834521,LA NUBIA,50.9933530177809,MATECAÑA,28.7638505722439,Internacional
BUCARAMANGA,PALONEGRO,5.68822493083778,True,HORIZONTES,13.1323766104727,AGUAS CLARAS,135.658725889338,YARIGUIES,75.0957593130591,PALONEGRO,5.68822493083778,Internacional
EL NOGAL,PALONEGRO,8.49756889881651,True,HORIZONTES,20.4334412921125,AGUAS CLARAS,128.356866571933,YARIGUIES,76.6623978670362,PALONEGRO,8.49756889881651,Internacional
VILLA CARMELO,PALONEGRO,10.4174022371833,True,HORIZONTES,22.8042896376897,AGUAS CLARAS,126.013144779583,YARIGUIES,77.2955638530106,PALONEGRO,10.4174022371833,Internacional
VILLA LUZ,PALONEGRO,8.61840315317907,True,HORIZONTES,20.7624135680222,AGUAS CLARAS,128.022812291757,YARIGUIES,76.5731873347704,PALONEGRO,8.61840315317907,Internacional
AGUADA,COMUNEROS,38.3316296026134,True,COMUNEROS,38.3316296026134,ALBERTO LLERAS CAMARGO,81.6335720678167,YARIGUIES,100.85511828227,PALONEGRO,113.698156513458,Aeródromo
ARATOCA,SAN GIL - LOS POZOS,17.5089518521787,True,SAN GIL - LOS POZOS,17.5089518521787,ALBERTO LLERAS CAMARGO,113.31432468177,YARIGUIES,94.5114506274674,PALONEGRO,51.4632673736396,Aeródromo
CHIFLAS,SAN GIL - LOS POZOS,22.301242637223,True,SAN GIL - LOS POZOS,22.301242637223,ALBERTO LLERAS CAMARGO,118.681200779425,YARIGUIES,93.4764683241898,PALONEGRO,46.8391834872119,Aeródromo
BRISAS DEL CHICAMOCHA,,999999,False,,999999,,999999,,999999,,999999,Sin cobertura
CITE,GUSTAVO ROJAS PINILLA,55.0250437662559,False,GUSTAVO ROJAS PINILLA,55.0250437662559,ALBERTO LLERAS CAMARGO,77.0410938780389,YARIGUIES,119.939838477376,PALONEGRO,137.324807526749,Sin cobertura
FRANCISCO DE PAULA,GUSTAVO ROJAS PINILLA,54.2755341279278,False,GUSTAVO ROJAS PINILLA,54.2755341279278,ALBERTO LLERAS CAMARGO,79.2255140834667,YARIGUIES,122.739008343916,PALONEGRO,141.939715504846,Sin cobertura
BARICHARA,SAN GIL - LOS POZOS,12.04617950178,True,SAN GIL - LOS POZOS,12.04617950178,ALBERTO LLERAS CAMARGO,110.114799062291,YARIGUIES,77.6870390059784,PALONEGRO,55.0024319699418,Aeródromo
GUANE,GUILLERMO GOMEZ ORTIZ,11.0565010277282,True,GUILLERMO GOMEZ ORTIZ,11.0565010277282,ALBERTO LLERAS CAMARGO,115.338586015933,YARIGUIES,73.4578557374854,PALONEGRO,50.3102615952435,Aeródromo
"BARRANCABERMEJA, DISTRITO ESPECIAL, PORTUARIO, BIODIVERSO, INDUSTRIAL Y TURÍSTICO",YARIGUIES,6.55949884438499,True,EL PEDRAL BONANZA,20.0249156480027,MORELA,91.4277625441042,YARIGUIES,6.55949884438499,PALONEGRO,73.9255808625984,Nacional
EL CENTRO,YARIGUIES,10.4115248956634,True,CAMPO CAPOTE,27.0768364685108,MORELA,89.1822613005833,YARIGUIES,10.4115248956634,PALONEGRO,67.4260247019693,Nacional
MESETA SAN RAFAEL,GEMELOS DORADOS,23.6165089984445,True,GEMELOS DORADOS,23.6165089984445,MORELA,118.740080810205,YARIGUIES,27.8703540428588,PALONEGRO,44.3826642888132,Nacional
SAN RAFAEL DE CHUCURÍ,CAMPO CAPOTE,19.1556437207383,True,CAMPO CAPOTE,19.1556437207383,MORELA,62.3021260973954,YARIGUIES,29.95294520867,PALONEGRO,97.9559061266043,Nacional
LOS LAURELES,YARIGUIES,0.684334361746066,True,EL PEDRAL BONANZA,24.8479138250455,MORELA,91.2501258806867,YARIGUIES,0.684334361746066,PALONEGRO,69.7233154415099,Nacional
LA FORTUNA,GEMELOS DORADOS,27.1390378124354,True,GEMELOS DORADOS,27.1390378124354,MORELA,120.562729386017,YARIGUIES,30.340169383009,PALONEGRO,41.0079033733049,Nacional
CAMPO 16,YARIGUIES,12.35805503465,True,CAMPO CAPOTE,25.3000941322789,MORELA,87.7697529869064,YARIGUIES,12.35805503465,PALONEGRO,68.267741170561,Nacional
CAMPO 23,YARIGUIES,18.5839593422403,True,CAMPO CAPOTE,21.1411301787186,MORELA,84.4338930696723,YARIGUIES,18.5839593422403,PALONEGRO,70.4145275131953,Nacional
CAMPO 6,YARIGUIES,5.96415534693738,True,CAMPO CAPOTE,29.0707556435959,MORELA,89.8857335102215,YARIGUIES,5.96415534693738,PALONEGRO,68.4293163999332,Nacional
CAMPO GALÁN,YARIGUIES,11.8924389930313,True,EL PEDRAL BONANZA,19.4501858863101,MORELA,89.9132282333458,YARIGUIES,11.8924389930313,PALONEGRO,78.70836190925,Nacional
CIENAGA DE OPON,YARIGUIES,16.8570039788526,True,CAMPO CAPOTE,17.4002454660478,MORELA,74.9284575842973,YARIGUIES,16.8570039788526,PALONEGRO,83.0814993054042,Nacional
CRETACEO,YARIGUIES,11.2099207248147,True,CAMPO CAPOTE,25.3892003849424,MORELA,87.546895840064,YARIGUIES,11.2099207248147,PALONEGRO,68.847078751496,Nacional
GALÁN BERLÍN,YARIGUIES,11.5333646560517,True,EL PEDRAL BONANZA,18.8417822658904,MORELA,90.6143296039924,YARIGUIES,11.5333646560517,PALONEGRO,77.9931787728662,Nacional
LA FOREST,YARIGUIES,7.5995210475601,True,CAMPO CAPOTE,28.3163734006492,MORELA,89.6522292659727,YARIGUIES,7.5995210475601,PALONEGRO,67.9772336639726,Nacional
PROGRESO,YARIGUIES,8.39962808408215,True,CAMPO CAPOTE,27.8246916847134,MORELA,89.3798008116811,YARIGUIES,8.39962808408215,PALONEGRO,67.9399506437886,Nacional
PUEBLO REGAO,YARIGUIES,9.60086131529329,True,CAMPO CAPOTE,27.6456902081894,MORELA,89.5660152322159,YARIGUIES,9.60086131529329,PALONEGRO,67.3165054408819,Nacional
QUEMADERO,YARIGUIES,10.2188335219065,True,CAMPO CAPOTE,26.2602702312945,MORELA,88.2201745660027,YARIGUIES,10.2188335219065,PALONEGRO,68.472603743173,Nacional
EL PEAJE,SAN VICENTE DE CHUCURI,23.5846732812275,True,SAN VICENTE DE CHUCURI,23.5846732812275,MORELA,129.465865966917,YARIGUIES,41.4597753881556,PALONEGRO,28.7129778925204,Internacional
FLÓREZ,COMUNEROS,61.0186237517538,False,COMUNEROS,61.0186237517538,MORELA,78.9942878302313,YARIGUIES,96.1017643638478,PALONEGRO,125.014998548428,Sin cobertura
TRAPAL,MUZO,57.6984385771971,False,MUZO,57.6984385771971,MORELA,82.0359878974326,YARIGUIES,115.186005309478,PALONEGRO,145.863818409284,Sin cobertura
LA HERMOSURA,COMUNEROS,66.0486457116102,False,COMUNEROS,66.0486457116102,MORELA,78.1652257809642,YARIGUIES,100.711740798276,PALONEGRO,130.780564629513,Sin cobertura
LA MELONA,COMUNEROS,62.4735961169661,False,COMUNEROS,62.4735961169661,MORELA,75.0818193197332,YARIGUIES,92.8165208199454,PALONEGRO,123.808374238671,Sin cobertura
GALLEGOS,LOS REMANSOS,62.7221408277444,False,LOS REMANSOS,62.7221408277444,MORELA,73.1432782338423,YARIGUIES,93.7705138882729,PALONEGRO,126.026612435945,Sin cobertura
CALIFORNIA,BARACOA,20.6265912927937,True,BARACOA,20.6265912927937,LAS BRUJAS,37.8232486410315,LOS GARZONES,117.186076930802,RAFAEL NUÑEZ,127.42034412248,Regional
LA BAJA,PALONEGRO,39.8093923018115,True,HORIZONTES,45.7308764425454,AGUAS CLARAS,116.016888681286,YARIGUIES,105.427182623765,PALONEGRO,39.8093923018115,Internacional
CAPITANEJO,JERONIMO DE AGUAYO,19.5123282971185,True,JERONIMO DE AGUAYO,19.5123282971185,ALBERTO LLERAS CAMARGO,99.846333409911,YARIGUIES,133.941446931162,PALONEGRO,84.948806422928,Aeródromo
CARCASÍ,JERONIMO DE AGUAYO,14.2769140312988,True,JERONIMO DE AGUAYO,14.2769140312988,COLONIZADORES,92.3268091901279,YARIGUIES,137.478286376557,PALONEGRO,82.6955519707151,Aeródromo
EL TOBAL,JERONIMO DE AGUAYO,16.5769738062973,True,JERONIMO DE AGUAYO,16.5769738062973,COLONIZADORES,87.5301878587481,YARIGUIES,140.535062143653,PALONEGRO,84.0576218104873,Aeródromo
CEPITÁ,SAN GIL - LOS POZOS,25.654713291493,True,SAN GIL - LOS POZOS,25.654713291493,ALBERTO LLERAS CAMARGO,119.759694431389,YARIGUIES,96.7916045347452,PALONEGRO,47.5546500399663,Aeródromo
CHARALÁ,COMUNEROS,16.44678354721,True,COMUNEROS,16.44678354721,ALBERTO LLERAS CAMARGO,70.3692196164677,YARIGUIES,109.927216571578,PALONEGRO,93.8130652680763,Aeródromo
RIACHUELO,COMUNEROS,20.8155724257364,True,COMUNEROS,20.8155724257364,ALBERTO LLERAS CAMARGO,70.8279314230578,YARIGUIES,112.930745135948,PALONEGRO,92.2996931516165,Aeródromo
VIROLÍN,COMUNEROS,31.7146235503413,True,COMUNEROS,31.7146235503413,ALBERTO LLERAS CAMARGO,53.8243457791034,YARIGUIES,122.474761621388,PALONEGRO,113.712338287895,Aeródromo
CHARTA,PALONEGRO,29.1482590112206,True,HORIZONTES,34.421139655233,AGUAS CLARAS,122.802842275617,YARIGUIES,96.7529694256305,PALONEGRO,29.1482590112206,Internacional
CHIMA,COMUNEROS,13.584935540503,True,COMUNEROS,13.584935540503,ALBERTO LLERAS CAMARGO,86.6613592049522,YARIGUIES,89.4726616491366,PALONEGRO,89.569823933794,Aeródromo
CHIPATÁ,COMUNEROS,55.1047170541266,False,COMUNEROS,55.1047170541266,ALBERTO LLERAS CAMARGO,85.385611737823,YARIGUIES,108.586343698297,PALONEGRO,128.584234865554,Sin cobertura
PUENTE GRANDE,COMUNEROS,50.3951254850707,False,COMUNEROS,50.3951254850707,ALBERTO LLERAS CAMARGO,87.2394039677261,YARIGUIES,103.170956492211,PALONEGRO,122.712406542553,Sin cobertura
CIMITARRA,LOS REMANSOS,40.6980785267875,False,LOS REMANSOS,40.6980785267875,MORELA,52.9272933216216,YARIGUIES,79.8890804875063,PALONEGRO,123.561201394846,Sin cobertura
PUERTO ARAUJO,LOS REMANSOS,14.4046359385552,True,LOS REMANSOS,14.4046359385552,MORELA,34.8331152303402,YARIGUIES,64.9170234929557,PALONEGRO,121.855793767804,Regional
PUERTO OLAYA,MORELA,2.97588910413481,True,LOS REMANSOS,21.9624642183867,MORELA,2.97588910413481,YARIGUIES,88.696343071987,JOSE M. CORDOVA,118.853830190208,Regional
ZAMBITO,PUERTO NARE,12.2402430898515,True,PUERTO NARE,12.2402430898515,MORELA,22.9000017027821,YARIGUIES,113.236222111058,JOSE M. CORDOVA,102.748467302655,Regional
DOS HERMANOS,PUERTO NARE,28.582072989685,True,PUERTO NARE,28.582072989685,MORELA,35.724174175317,YARIGUIES,113.999907963188,JOSE M. CORDOVA,119.776092513125,Regional
GUAYABITO BAJO,LOS REMANSOS,33.9158991190923,True,LOS REMANSOS,33.9158991190923,MORELA,50.4054430738291,YARIGUIES,69.7115039235833,PALONEGRO,116.464641112609,Aeródromo
CAMPO SECO,MORELA,25.1506515572307,True,PUERTO NARE,32.7237987906803,MORELA,25.1506515572307,YARIGUIES,100.626894439716,JOSE M. CORDOVA,124.736989389773,Regional
EL ATERRADO,MORELA,7.92419731841001,True,LOS REMANSOS,20.5746961578625,MORELA,7.92419731841001,YARIGUIES,85.5444506025948,JOSE M. CORDOVA,120.074321653849,Regional
LA CARRILERA - KM 28,LOS REMANSOS,4.64276041178121,True,LOS REMANSOS,4.64276041178121,MORELA,28.1972192541727,YARIGUIES,65.522742652746,PALONEGRO,126.433508676545,Regional
PALMAS DEL GUAYABITO,LOS REMANSOS,18.0486804726418,True,LOS REMANSOS,18.0486804726418,MORELA,40.2836294758551,YARIGUIES,59.5012945340364,PALONEGRO,115.907054432801,Aeródromo
SAN JUAN DE LA CARRETERA,LOS REMANSOS,11.2095008195634,True,LOS REMANSOS,11.2095008195634,MORELA,19.6018899706326,YARIGUIES,77.3316652098664,JOSE M. CORDOVA,135.847110315971,Regional
SAN PEDRO DE LA PAZ,MORELA,14.6161370307487,True,PUERTO NARE,21.7899554341472,MORELA,14.6161370307487,YARIGUIES,103.727981943618,JOSE M. CORDOVA,110.792554110497,Regional
CAMPO PADILLA,PUERTO NARE,28.3800940814066,True,PUERTO NARE,28.3800940814066,MORELA,30.7950315993889,YARIGUIES,109.201078825815,JOSE M. CORDOVA,120.430040759166,Regional
LA TRAVIATA,MORELA,17.0890535235757,True,LOS REMANSOS,18.9547028720398,MORELA,17.0890535235757,YARIGUIES,85.1400035159899,JOSE M. CORDOVA,130.849937782654,Regional
LA YE DE LA TORRE,MORELA,15.9967466857832,True,LOS REMANSOS,24.7283797312584,MORELA,15.9967466857832,YARIGUIES,91.3376398763121,JOSE M. CORDOVA,126.010402672831,Regional
CONFINES,COMUNEROS,3.44880051037521,True,COMUNEROS,3.44880051037521,ALBERTO LLERAS CAMARGO,81.4101315104251,YARIGUIES,97.0180666432907,PALONEGRO,85.8496067163769,Aeródromo
CONTRATACIÓN,COMUNEROS,26.1265705871113,True,COMUNEROS,26.1265705871113,ALBERTO LLERAS CAMARGO,88.1846187931825,YARIGUIES,89.4759987719174,PALONEGRO,98.448649797246,Aeródromo
COROMORO,COMUNEROS,25.8696813602005,True,COMUNEROS,25.8696813602005,ALBERTO LLERAS CAMARGO,69.2204666873731,YARIGUIES,117.196636874881,PALONEGRO,93.8661935668545,Aeródromo
CINCELADA,COMUNEROS,25.4744817570834,True,COMUNEROS,25.4744817570834,ALBERTO LLERAS CAMARGO,63.7177147865458,YARIGUIES,118.73228803137,PALONEGRO,99.4136832937391,Aeródromo
EL CARMEN DE CHUCURÍ,EL CARMEN DE CHUCURI,6.72452190963332,True,EL CARMEN DE CHUCURI,6.72452190963332,MORELA,102.807498650344,YARIGUIES,48.8103138445252,PALONEGRO,59.9403310376417,Aeródromo
ANGOSTURAS DE LOS ANDES,EL CARMEN DE CHUCURI,16.3691526872154,True,EL CARMEN DE CHUCURI,16.3691526872154,MORELA,86.7620538231357,YARIGUIES,48.2737605577096,PALONEGRO,75.6797009867295,Aeródromo
EL CENTENARIO,EL CARMEN DE CHUCURI,5.94566371361792,True,EL CARMEN DE CHUCURI,5.94566371361792,MORELA,95.3199862082609,YARIGUIES,44.452136451409,PALONEGRO,65.1801951875693,Aeródromo
SANTO DOMINGO DEL RAMO,EL CARMEN DE CHUCURI,21.3299071762136,True,EL CARMEN DE CHUCURI,21.3299071762136,MORELA,83.7144102346225,YARIGUIES,51.710014042155,PALONEGRO,80.5284577167039,Aeródromo
EL 27,EL CARMEN DE CHUCURI,7.29388482748801,True,EL CARMEN DE CHUCURI,7.29388482748801,MORELA,96.0659745259841,YARIGUIES,34.8801170524108,PALONEGRO,60.1842028734098,Nacional
EL GUACAMAYO,COMUNEROS,30.6260088799409,True,COMUNEROS,30.6260088799409,ALBERTO LLERAS CAMARGO,85.9987594824529,YARIGUIES,93.1676561489482,PALONEGRO,104.037918248101,Aeródromo
OTOVAL - RÍO BLANCO,LOS REMANSOS,63.7920114033224,False,LOS REMANSOS,63.7920114033224,MORELA,69.4511578729136,YARIGUIES,103.933692853458,PALONEGRO,139.577359726344,Sin cobertura
EL GODO,LOS REMANSOS,62.620823177998,False,LOS REMANSOS,62.620823177998,MORELA,70.2014775520457,YARIGUIES,99.6090427903026,PALONEGRO,134.219808876121,Sin cobertura
GIRÓN,PALONEGRO,6.27247640437557,True,HORIZONTES,10.6402437898547,AGUAS CLARAS,139.773465006916,YARIGUIES,70.6712604289105,PALONEGRO,6.27247640437557,Internacional
ESTACIÓN LAGUNA,EL MARNE,24.0805383914167,True,EL MARNE,24.0805383914167,AGUAS CLARAS,82.1358750908055,YARIGUIES,88.6300266173979,PALONEGRO,51.4391754806647,Aeródromo
SAN PEDRO DE TIGRA,EL MARNE,14.8119477682216,True,EL MARNE,14.8119477682216,AGUAS CLARAS,94.1507916877717,YARIGUIES,78.6800235490122,PALONEGRO,39.5000477230311,Internacional
ENCINO,COMUNEROS,32.4961095037666,True,COMUNEROS,32.4961095037666,ALBERTO LLERAS CAMARGO,53.1972096415631,EL ALCARAVAN,120.536959189825,PALONEGRO,110.460378518696,Aeródromo
ENCISO,JERONIMO DE AGUAYO,5.40956526982803,True,JERONIMO DE AGUAYO,5.40956526982803,COLONIZADORES,98.2758998591982,YARIGUIES,128.494466896167,PALONEGRO,73.8508117103124,Aeródromo
FLORIÁN,MUZO,32.6240730710187,True,MUZO,32.6240730710187,MORELA,87.5552786500426,YARIGUIES,136.842585655538,EL DORADO,124.173813354122,Aeródromo
SAN ANTONIO DE LEONES,MUZO,33.500661595828,True,MUZO,33.500661595828,MORELA,91.6371570262086,YARIGUIES,138.169284258975,EL DORADO,123.132043573089,Aeródromo
FLORIDABLANCA,HORIZONTES,7.87394353165608,True,HORIZONTES,7.87394353165608,COLONIZADORES,137.831948928122,YARIGUIES,78.2872390926237,PALONEGRO,11.090920287516,Internacional
MONTEARROYO CONDOMINIO,HORIZONTES,6.33919036915771,True,HORIZONTES,6.33919036915771,COLONIZADORES,134.44965920459,YARIGUIES,81.3074767231567,PALONEGRO,15.2157260725568,Internacional
RUITOQUE COUNTRY CLUB CONDOMINIO,HORIZONTES,4.03200167359016,True,HORIZONTES,4.03200167359016,COLONIZADORES,135.730173541768,YARIGUIES,79.853632108027,PALONEGRO,15.2904578541284,Internacional
VALLE DE RUITOQUE,HORIZONTES,4.29264973327432,True,HORIZONTES,4.29264973327432,COLONIZADORES,139.803584094037,YARIGUIES,75.8163304282086,PALONEGRO,12.230830946775,Internacional
VILLAS DE GUADALQUIVIR,HORIZONTES,7.99680583454453,True,HORIZONTES,7.99680583454453,COLONIZADORES,134.464753574205,YARIGUIES,81.5336670978222,PALONEGRO,14.3498485856444,Internacional
ALTOS DE ORIENTE,HORIZONTES,6.47379686824865,True,HORIZONTES,6.47379686824865,COLONIZADORES,134.675164063532,YARIGUIES,81.115462228749,PALONEGRO,14.8790326935617,Internacional
KM 14,PALONEGRO,11.9776163764874,True,HORIZONTES,13.2793539900687,COLONIZADORES,135.764533693759,YARIGUIES,81.4354480499853,PALONEGRO,11.9776163764874,Internacional
LA CIDRA,HORIZONTES,6.08319196493382,True,HORIZONTES,6.08319196493382,COLONIZADORES,135.509556806082,YARIGUIES,80.2809365416766,PALONEGRO,14.1903391387329,Internacional
TRINITARIOS,HORIZONTES,4.88016229679538,True,HORIZONTES,4.88016229679538,COLONIZADORES,138.83823512432,YARIGUIES,76.8706274087527,PALONEGRO,12.1398444880406,Internacional
CALATRAVA,HORIZONTES,5.43833204781872,True,HORIZONTES,5.43833204781872,COLONIZADORES,134.864188020172,YARIGUIES,80.8120923056266,PALONEGRO,15.2990319688241,Internacional
GÁMBITA,PAIPA JUAN JOSE RONDON,33.2199737404167,True,PAIPA JUAN JOSE RONDON,33.2199737404167,ALBERTO LLERAS CAMARGO,51.1189518892914,EL ALCARAVAN,127.057482597693,PALONEGRO,132.555400256502,Aeródromo
MARTA,SAN VICENTE DE CHUCURI,23.2008344688586,True,SAN VICENTE DE CHUCURI,23.2008344688586,MORELA,131.104849051178,YARIGUIES,43.5436999464494,PALONEGRO,26.4908061039025,Internacional
ACAPULCO,HORIZONTES,3.30402959375963,True,HORIZONTES,3.30402959375963,COLONIZADORES,141.02501304312,YARIGUIES,74.4304171986738,PALONEGRO,14.2111163795027,Internacional
CHOCOITA,HORIZONTES,7.22268827813107,True,HORIZONTES,7.22268827813107,COLONIZADORES,144.767862242778,YARIGUIES,70.7026624976065,PALONEGRO,15.7522984877923,Internacional
EL LAGUITO,HORIZONTES,8.08794128090792,True,HORIZONTES,8.08794128090792,AGUAS CLARAS,142.49914693108,YARIGUIES,71.5383194296289,PALONEGRO,9.05361162781834,Internacional
PUEBLITO VIEJO,PALONEGRO,7.00807550990031,True,HORIZONTES,9.46763786796913,AGUAS CLARAS,140.012951185254,YARIGUIES,72.7067032428595,PALONEGRO,7.00807550990031,Internacional
RIO DE ORO,PALONEGRO,3.90601604073437,True,HORIZONTES,17.0996786846613,AGUAS CLARAS,131.857278725311,YARIGUIES,73.3377526918075,PALONEGRO,3.90601604073437,Internacional
GUACA,JERONIMO DE AGUAYO,23.525185171444,True,JERONIMO DE AGUAYO,23.525185171444,COLONIZADORES,110.704743581829,YARIGUIES,106.19167461568,PALONEGRO,45.5696212966168,Aeródromo
EL TIRANO,COMUNEROS,24.7979393748848,True,COMUNEROS,24.7979393748848,ALBERTO LLERAS CAMARGO,76.7402360871003,YARIGUIES,100.41614552766,PALONEGRO,104.359576205142,Aeródromo
GUAPOTÁ,COMUNEROS,10.8846952657316,True,COMUNEROS,10.8846952657316,ALBERTO LLERAS CAMARGO,80.2856733220798,YARIGUIES,96.0078668443136,PALONEGRO,92.2954553282969,Aeródromo
GUAVATÁ,GUSTAVO ROJAS PINILLA,60.4380181759952,False,GUSTAVO ROJAS PINILLA,60.4380181759952,ALBERTO LLERAS CAMARGO,86.5578642157648,YARIGUIES,119.582716241401,PALONEGRO,142.439248983963,Sin cobertura
GÜEPSA,COMUNEROS,53.1634219205272,False,COMUNEROS,53.1634219205272,ALBERTO LLERAS CAMARGO,77.3742257908143,YARIGUIES,114.048754177103,PALONEGRO,130.020495756648,Sin cobertura
HATO,COMUNEROS,18.6002115454692,True,COMUNEROS,18.6002115454692,ALBERTO LLERAS CAMARGO,103.353746090953,YARIGUIES,76.7943102063026,PALONEGRO,66.4258518231183,Aeródromo
JESÚS MARÍA,MUZO,51.6719423157774,False,MUZO,51.6719423157774,ALBERTO LLERAS CAMARGO,92.7088499481775,YARIGUIES,127.662167527051,EL DORADO,136.698038207556,Sin cobertura
JORDÁN SUBE,SAN GIL - LOS POZOS,17.2145230498358,True,SAN GIL - LOS POZOS,17.2145230498358,ALBERTO LLERAS CAMARGO,118.273400080633,YARIGUIES,84.9013260174597,PALONEGRO,44.907276365154,Aeródromo
LA QUITAZ,MUZO,44.6908404228295,False,MUZO,44.6908404228295,MORELA,72.9925019501224,YARIGUIES,123.084782823943,EL DORADO,138.104956475459,Sin cobertura
LOS VALLES,MUZO,39.75533146766,True,MUZO,39.75533146766,MORELA,72.1324468813112,YARIGUIES,128.21139201541,EL DORADO,133.793015626639,Aeródromo
LANDÁZURI,LOS REMANSOS,59.8963371069071,False,LOS REMANSOS,59.8963371069071,MORELA,71.4758840200107,YARIGUIES,89.5855970371013,PALONEGRO,122.548370604414,Sin cobertura
BAJO JORDÁN,COMUNEROS,57.65171503909,False,COMUNEROS,57.65171503909,MORELA,77.8057081576884,YARIGUIES,90.1371986619145,PALONEGRO,119.198511092144,Sin cobertura
PLAN DE ARMAS,CAMPO CAPOTE,45.522235783009,False,CAMPO CAPOTE,45.522235783009,MORELA,73.3487444379718,YARIGUIES,72.5079827853624,PALONEGRO,104.684743139206,Sin cobertura
SAN IGNACIO DEL OPÓN,EL CARMEN DE CHUCURI,39.1930275076146,True,EL CARMEN DE CHUCURI,39.1930275076146,MORELA,80.3451903420426,YARIGUIES,69.3161873456759,PALONEGRO,96.8679471062351,Aeródromo
MIRALINDO,,999999,False,,999999,,999999,,999999,,999999,Sin cobertura
